지점,지점명,일시,기온,강수량,풍속,습도
99,파주,2020-06-23 7:00,20.8,,0,89
99,파주,2020-06-23 8:00,24.4,,0.7,71
99,파주,2020-06-23 9:00,26,,0.4,64
99,파주,2020-06-23 10:00,26.5,,0.9,63
99,파주,2020-06-23 11:00,27.9,,1.4,57
99,파주,2020-06-23 12:00,28.1,,0.8,58
99,파주,2020-06-23 13:00,28.4,,1.1,58
99,파주,2020-06-23 14:00,28.7,,1.5,58
99,파주,2020-06-23 15:00,27.9,,1.2,58
99,파주,2020-06-23 16:00,27.5,,1.3,62
99,파주,2020-06-23 17:00,26.6,,1.5,62
99,파주,2020-06-23 18:00,25.3,,0.4,70
99,파주,2020-06-23 19:00,23.7,,0.6,78
99,파주,2020-06-23 20:00,22.8,,0.6,73
99,파주,2020-06-23 21:00,22.6,,1.2,75
99,파주,2020-06-23 22:00,21.1,0,1,89
99,파주,2020-06-23 23:00,21.6,0,0.1,83
99,파주,2020-06-24 0:00,21,,0,90
99,파주,2020-06-24 1:00,21.6,,0.5,88
99,파주,2020-06-24 2:00,21.4,0,0,90
99,파주,2020-06-24 3:00,21.8,0.1,0.6,89
99,파주,2020-06-24 4:00,21.7,0,0.5,90
99,파주,2020-06-24 5:00,21,0.5,0.5,96
99,파주,2020-06-24 6:00,21.2,0.1,1.3,96
99,파주,2020-06-24 7:00,21.5,0,1.6,96
99,파주,2020-06-24 8:00,21.7,0.3,0.9,94
99,파주,2020-06-24 9:00,21.4,0.6,1.3,95
99,파주,2020-06-24 10:00,21.4,1.7,1,95
99,파주,2020-06-24 11:00,19.9,10.6,1.1,97
99,파주,2020-06-24 12:00,19.3,11.6,2.8,96
99,파주,2020-06-24 13:00,18.8,7.4,3,95
99,파주,2020-06-24 14:00,18.6,8.9,1.9,97
99,파주,2020-06-24 15:00,18.6,7,2.4,99
99,파주,2020-06-24 16:00,18.7,3,2.9,99
99,파주,2020-06-24 17:00,18.7,2.1,2,99
99,파주,2020-06-24 18:00,19,2,1.6,100
99,파주,2020-06-24 19:00,19.1,2.2,2.1,100
99,파주,2020-06-24 20:00,19.2,2.3,2.1,100
99,파주,2020-06-24 21:00,19.1,2.4,2,100
99,파주,2020-06-24 22:00,19.1,2.7,1.9,100
99,파주,2020-06-24 23:00,19.1,3.3,2.1,100
99,파주,2020-06-25 0:00,19.1,2.4,1.8,100
99,파주,2020-06-25 1:00,19.1,1.2,1.4,100
99,파주,2020-06-25 2:00,19,1.5,1.4,100
99,파주,2020-06-25 3:00,19,0.4,0.6,100
99,파주,2020-06-25 4:00,19,0.2,1.5,100
99,파주,2020-06-25 5:00,19.1,0.6,1.1,100
99,파주,2020-06-25 6:00,19.3,0.4,0.8,100
99,파주,2020-06-25 7:00,19.6,0.2,1.6,100
99,파주,2020-06-25 8:00,19.8,0.3,0.8,100
99,파주,2020-06-25 9:00,20.7,0.3,1,100
99,파주,2020-06-25 10:00,21,1.1,0.7,100
99,파주,2020-06-25 11:00,20.6,0.3,1.3,99
99,파주,2020-06-25 12:00,21.3,0.9,1.4,99
99,파주,2020-06-25 13:00,21.1,0,1.7,97
99,파주,2020-06-25 14:00,21.5,,1.2,94
99,파주,2020-06-25 15:00,21.9,0,0.9,88
99,파주,2020-06-25 16:00,22.4,,1.3,91
99,파주,2020-06-25 17:00,22,,1.9,89
99,파주,2020-06-25 18:00,21.1,0,1,94
99,파주,2020-06-25 19:00,20.2,0.3,1.2,99
99,파주,2020-06-25 20:00,20,0.9,1.6,100
99,파주,2020-06-25 21:00,19.8,0.5,1.4,100
99,파주,2020-06-25 22:00,19.5,1.2,2.1,100
99,파주,2020-06-25 23:00,19.3,0.2,1.9,100
99,파주,2020-06-26 0:00,19.3,0.3,1.5,100
99,파주,2020-06-26 1:00,19.2,0.1,2.3,100
99,파주,2020-06-26 2:00,19.1,0.5,2.4,100
99,파주,2020-06-26 3:00,19,0.7,2.7,100
99,파주,2020-06-26 4:00,19.1,0.5,2.4,100
99,파주,2020-06-26 5:00,19.1,0.1,1.8,100
99,파주,2020-06-26 6:00,19.1,,2,98
99,파주,2020-06-26 7:00,19.5,,0.8,98
99,파주,2020-06-26 8:00,19.6,,1.6,98
99,파주,2020-06-26 9:00,20.2,,1.9,95
99,파주,2020-06-26 10:00,20.8,,3,93
99,파주,2020-06-26 11:00,22.6,,3,84
99,파주,2020-06-26 12:00,23.5,,2.7,80
99,파주,2020-06-26 13:00,22.6,,2.7,83
99,파주,2020-06-26 14:00,25.1,,3.1,74
99,파주,2020-06-26 15:00,25,,4.5,68
99,파주,2020-06-26 16:00,25.1,,3.7,72
99,파주,2020-06-26 17:00,24.6,,3.5,73
99,파주,2020-06-26 18:00,23.3,,3.4,77
99,파주,2020-06-26 19:00,22.1,,2.7,85
99,파주,2020-06-26 20:00,21.3,,2.3,89
99,파주,2020-06-26 21:00,20.7,,1.3,91
99,파주,2020-06-26 22:00,19.8,,1.6,95
99,파주,2020-06-26 23:00,20.1,,0.3,95
99,파주,2020-06-27 0:00,19.9,,0.8,95
99,파주,2020-06-27 1:00,19.8,,0.7,93
99,파주,2020-06-27 2:00,19.6,,1.2,95
99,파주,2020-06-27 3:00,19.1,,0,97
99,파주,2020-06-27 4:00,18.7,,0,98
99,파주,2020-06-27 5:00,18.8,,0.5,97
99,파주,2020-06-27 6:00,19.1,,0,98
99,파주,2020-06-27 7:00,19.7,,0,95
99,파주,2020-06-27 8:00,20.7,,0.6,89
99,파주,2020-06-27 9:00,23,,0.6,76
99,파주,2020-06-27 10:00,24,,1.2,71
99,파주,2020-06-27 11:00,24.8,,1.5,70
99,파주,2020-06-27 12:00,24.8,,0.9,66
99,파주,2020-06-27 13:00,26.1,,1.8,66
99,파주,2020-06-27 14:00,26.7,,1.6,66
99,파주,2020-06-27 15:00,27.3,,2.3,66
99,파주,2020-06-27 16:00,26.8,,1.7,68
99,파주,2020-06-27 17:00,26.2,,2.5,70
99,파주,2020-06-27 18:00,24.6,,2.4,75
99,파주,2020-06-27 19:00,23,,1.7,83
99,파주,2020-06-27 20:00,22.5,,1,84
99,파주,2020-06-27 21:00,22.2,,0.4,89
99,파주,2020-06-27 22:00,21.1,,0.5,94
99,파주,2020-06-27 23:00,20.5,,0,98
99,파주,2020-06-28 0:00,20,,0,99
99,파주,2020-06-28 1:00,19.5,,0,99
99,파주,2020-06-28 2:00,19.5,,0.2,100
99,파주,2020-06-28 3:00,18.7,,0,100
99,파주,2020-06-28 4:00,19.2,,0,100
99,파주,2020-06-28 5:00,18.6,,0,100
99,파주,2020-06-28 6:00,18.8,,0,100
99,파주,2020-06-28 7:00,19.4,,0.1,100
99,파주,2020-06-28 8:00,21,,0,100
99,파주,2020-06-28 9:00,23.2,,0.8,83
99,파주,2020-06-28 10:00,23.7,,0.8,77
99,파주,2020-06-28 11:00,24.5,,0.4,74
99,파주,2020-06-28 12:00,25.2,,1.2,68
99,파주,2020-06-28 13:00,26.9,,1.3,63
99,파주,2020-06-28 14:00,27.9,,1.4,67
99,파주,2020-06-28 15:00,27.9,,2.4,65
99,파주,2020-06-28 16:00,28.4,,1.8,64
99,파주,2020-06-28 17:00,27.7,,2.2,67
99,파주,2020-06-28 18:00,27.2,,1.7,69
99,파주,2020-06-28 19:00,26,,1.2,70
99,파주,2020-06-28 20:00,24.1,,0.6,81
99,파주,2020-06-28 21:00,21.9,,0.2,92
99,파주,2020-06-28 22:00,21.7,,0,94
99,파주,2020-06-28 23:00,20.7,,0.4,96
99,파주,2020-06-29 0:00,20.2,,0,97
99,파주,2020-06-29 1:00,20.2,,0.1,99
99,파주,2020-06-29 2:00,19.3,,1.1,98
99,파주,2020-06-29 3:00,18.6,,0.2,98
99,파주,2020-06-29 4:00,17.7,,0,99
99,파주,2020-06-29 5:00,18.5,,0.4,100
99,파주,2020-06-29 6:00,19.2,,0.2,100
99,파주,2020-06-29 7:00,19.6,,0.7,100
99,파주,2020-06-29 8:00,20.7,,0.4,100
99,파주,2020-06-29 9:00,22.5,,0.7,93
99,파주,2020-06-29 10:00,22.7,,0.6,90
99,파주,2020-06-29 11:00,24.2,,0.9,86
99,파주,2020-06-29 12:00,25.5,,0.6,81
99,파주,2020-06-29 13:00,25.5,,1.2,80
99,파주,2020-06-29 14:00,25.3,,0.9,80
99,파주,2020-06-29 15:00,23.9,,0.4,88
99,파주,2020-06-29 16:00,24.1,0,0,88
99,파주,2020-06-29 17:00,23.7,,0.9,91
99,파주,2020-06-29 18:00,23.3,,1.2,92
99,파주,2020-06-29 19:00,23,,0.8,90
99,파주,2020-06-29 20:00,22.9,,1.1,90
99,파주,2020-06-29 21:00,22.1,0.2,1.2,90
99,파주,2020-06-29 22:00,21.9,0.2,1.7,95
99,파주,2020-06-29 23:00,21.1,1.1,1.5,93
99,파주,2020-06-30 0:00,20,4.5,2.4,96
99,파주,2020-06-30 1:00,19.8,2.1,2.2,94
99,파주,2020-06-30 2:00,19.2,2,2.4,96
99,파주,2020-06-30 3:00,18.7,6.7,2.6,97
99,파주,2020-06-30 4:00,18.5,3.2,2.6,97
99,파주,2020-06-30 5:00,18.6,4.8,3.5,98
99,파주,2020-06-30 6:00,18.2,7,3.3,98
99,파주,2020-06-30 7:00,18.3,3.1,2.6,98
99,파주,2020-06-30 8:00,18.3,2.4,4,97
99,파주,2020-06-30 9:00,18.7,0.5,2.5,95
99,파주,2020-06-30 10:00,19,,2.7,92
99,파주,2020-06-30 11:00,20.3,,3.3,88
99,파주,2020-06-30 12:00,21.1,0,3.5,84
99,파주,2020-06-30 13:00,21.5,,4.3,79
99,파주,2020-06-30 14:00,21.7,0,3.9,73
99,파주,2020-06-30 15:00,21.8,,5,70
99,파주,2020-06-30 16:00,21.7,0,4.1,71
99,파주,2020-06-30 17:00,19.6,0.6,1.6,91
99,파주,2020-06-30 18:00,18.8,0.1,3.1,88
99,파주,2020-06-30 19:00,17.7,0.9,1.6,94
99,파주,2020-06-30 20:00,17.3,0.1,0.7,97
99,파주,2020-06-30 21:00,17.2,0,0,99
99,파주,2020-06-30 22:00,17.3,0,0,100
99,파주,2020-06-30 23:00,17.5,0.2,0,100
99,파주,2020-07-01 0:00,17.3,,0,100
99,파주,2020-07-01 1:00,17.1,,0,100
101,춘천,2020-06-01 6:00,19.1,,2.6,75
101,춘천,2020-06-01 7:00,19.3,,2.8,74
101,춘천,2020-06-01 8:00,19.8,,3.2,63
101,춘천,2020-06-01 9:00,20.9,,3.2,59
101,춘천,2020-06-01 10:00,21.7,,3.5,48
101,춘천,2020-06-01 11:00,23,,2.8,44
101,춘천,2020-06-01 12:00,24.3,,3.8,38
101,춘천,2020-06-01 13:00,25.2,,3.4,34
101,춘천,2020-06-01 14:00,25.5,,3.4,36
101,춘천,2020-06-01 15:00,25.9,,3.6,35
101,춘천,2020-06-01 16:00,26.1,,3.1,33
101,춘천,2020-06-01 17:00,25.8,,4.1,34
101,춘천,2020-06-01 18:00,24.8,,4.6,36
101,춘천,2020-06-01 19:00,24.1,,2.5,38
101,춘천,2020-06-01 20:00,22.6,,2.2,41
101,춘천,2020-06-01 21:00,21.3,,2.8,47
101,춘천,2020-06-01 22:00,20.4,,1.3,50
101,춘천,2020-06-01 23:00,19.6,,1.8,48
101,춘천,2020-06-02 0:00,19,,1.2,52
101,춘천,2020-06-02 1:00,17.1,,0.3,68
101,춘천,2020-06-02 2:00,16.2,,1,77
101,춘천,2020-06-02 3:00,15.5,,0.3,77
101,춘천,2020-06-02 4:00,15.3,,0.5,77
101,춘천,2020-06-02 5:00,15,,0.8,78
101,춘천,2020-06-02 6:00,14.8,,0.2,78
101,춘천,2020-06-02 7:00,14.9,,1.4,81
101,춘천,2020-06-02 8:00,15.3,,0.6,77
101,춘천,2020-06-02 9:00,15.7,,0.6,75
101,춘천,2020-06-02 10:00,16.1,0,1.7,75
101,춘천,2020-06-02 11:00,16.7,,1.5,69
101,춘천,2020-06-02 12:00,17.3,0,2,65
101,춘천,2020-06-02 13:00,17.5,0.4,2.1,69
101,춘천,2020-06-02 14:00,19.2,,2.1,60
101,춘천,2020-06-02 15:00,20.8,,0.7,50
101,춘천,2020-06-02 16:00,21.2,,1.3,50
101,춘천,2020-06-02 17:00,21.3,,0.9,50
101,춘천,2020-06-02 18:00,20.8,0,1.1,52
101,춘천,2020-06-02 19:00,20.2,0,0.7,64
101,춘천,2020-06-02 20:00,19.5,0,1,70
101,춘천,2020-06-02 21:00,18.9,,0.3,73
101,춘천,2020-06-02 22:00,18.6,,0.1,76
101,춘천,2020-06-02 23:00,18.3,0,1.4,81
101,춘천,2020-06-03 0:00,17.9,,0.3,80
101,춘천,2020-06-03 1:00,17.7,,0.6,81
101,춘천,2020-06-03 2:00,16.9,,0.3,87
101,춘천,2020-06-03 3:00,15.7,,1.2,92
101,춘천,2020-06-03 4:00,15,,0.4,94
101,춘천,2020-06-03 5:00,15,,1.4,93
101,춘천,2020-06-03 6:00,15.1,,1.1,92
101,춘천,2020-06-03 7:00,15.7,,1.4,87
101,춘천,2020-06-03 8:00,17.7,,0.6,76
101,춘천,2020-06-03 9:00,20,,0.9,69
101,춘천,2020-06-03 10:00,21.9,,1.1,59
101,춘천,2020-06-03 11:00,23.6,,1.1,55
101,춘천,2020-06-03 12:00,25.2,,1.8,50
101,춘천,2020-06-03 13:00,26.8,,2.1,45
101,춘천,2020-06-03 14:00,27.8,,1.5,46
101,춘천,2020-06-03 15:00,28.6,,2.8,44
101,춘천,2020-06-03 16:00,28.8,,3.4,42
101,춘천,2020-06-03 17:00,29.1,,2.9,42
101,춘천,2020-06-03 18:00,28.4,,3,47
101,춘천,2020-06-03 19:00,27.6,,2.2,51
101,춘천,2020-06-03 20:00,26.3,,2.4,57
101,춘천,2020-06-03 21:00,25.3,,1.9,59
101,춘천,2020-06-03 22:00,24.1,,2.1,68
101,춘천,2020-06-03 23:00,23.2,,3.4,72
101,춘천,2020-06-04 0:00,22.2,,3.9,72
101,춘천,2020-06-04 1:00,21.5,,1.5,73
101,춘천,2020-06-04 2:00,21.1,,1.5,73
101,춘천,2020-06-04 3:00,20.7,,1.5,74
101,춘천,2020-06-04 4:00,20.4,,1.4,74
101,춘천,2020-06-04 5:00,19.6,,0.5,81
101,춘천,2020-06-04 6:00,19,,0.4,87
101,춘천,2020-06-04 7:00,19.4,,0.4,78
101,춘천,2020-06-04 8:00,20.9,,0.3,72
101,춘천,2020-06-04 9:00,23.2,,2.4,68
101,춘천,2020-06-04 10:00,24.5,,2.7,64
101,춘천,2020-06-04 11:00,25.8,,2.2,59
101,춘천,2020-06-04 12:00,26,,3,58
101,춘천,2020-06-04 13:00,27.3,,2.9,53
101,춘천,2020-06-04 14:00,28.4,,2.8,49
101,춘천,2020-06-04 15:00,29,,3.2,48
101,춘천,2020-06-04 16:00,29.5,,2.8,46
101,춘천,2020-06-04 17:00,29.5,,2.9,48
101,춘천,2020-06-04 18:00,28.6,,2.6,54
101,춘천,2020-06-04 19:00,27.2,,2.3,60
101,춘천,2020-06-04 20:00,25.2,,4,67
101,춘천,2020-06-04 21:00,24.3,,2,73
101,춘천,2020-06-04 22:00,23.6,,1.4,76
101,춘천,2020-06-04 23:00,23,,1.4,77
101,춘천,2020-06-05 0:00,21.8,,1.4,86
101,춘천,2020-06-05 1:00,20.5,,0.7,91
101,춘천,2020-06-05 2:00,19.9,,0.7,90
101,춘천,2020-06-05 3:00,19.5,,0.1,88
101,춘천,2020-06-05 4:00,19.1,,0.9,88
101,춘천,2020-06-05 5:00,18.6,,2.2,90
101,춘천,2020-06-05 6:00,18.4,,0.6,91
101,춘천,2020-06-05 7:00,19,,1.1,85
101,춘천,2020-06-05 8:00,19.8,,1.6,79
101,춘천,2020-06-05 9:00,21.5,,1.2,70
101,춘천,2020-06-05 10:00,23.3,,1.9,61
101,춘천,2020-06-05 11:00,24.8,,1.7,56
101,춘천,2020-06-05 12:00,26.2,,1.8,47
101,춘천,2020-06-05 13:00,27.3,,1.5,45
101,춘천,2020-06-05 14:00,28.2,,1.7,44
101,춘천,2020-06-05 15:00,29.3,,1.1,40
101,춘천,2020-06-05 16:00,29.6,,1.7,43
101,춘천,2020-06-05 17:00,30.1,,1.6,42
101,춘천,2020-06-05 18:00,29.5,,2.2,43
101,춘천,2020-06-05 19:00,28.8,,1.6,47
101,춘천,2020-06-05 20:00,26.9,,1.3,66
101,춘천,2020-06-05 21:00,24.9,,1.1,70
101,춘천,2020-06-05 22:00,23.4,,1,74
101,춘천,2020-06-05 23:00,22.7,,1,67
101,춘천,2020-06-06 0:00,21.6,,2.2,73
101,춘천,2020-06-06 1:00,20.4,,0.9,81
101,춘천,2020-06-06 2:00,19.5,,2.1,84
101,춘천,2020-06-06 3:00,18.7,,2.7,84
101,춘천,2020-06-06 4:00,18.2,,2.4,87
101,춘천,2020-06-06 5:00,17.7,,1.9,86
101,춘천,2020-06-06 6:00,17.6,,2.4,85
101,춘천,2020-06-06 7:00,18.5,,2.4,77
101,춘천,2020-06-06 8:00,20,,1.8,67
101,춘천,2020-06-06 9:00,21.9,,2.3,60
101,춘천,2020-06-06 10:00,24.6,,2.2,52
101,춘천,2020-06-06 11:00,26.1,,1.8,50
101,춘천,2020-06-06 12:00,27.5,,1.7,48
101,춘천,2020-06-06 13:00,29,,1.4,44
101,춘천,2020-06-06 14:00,29.8,,2.2,39
101,춘천,2020-06-06 15:00,30.4,,1.8,38
101,춘천,2020-06-06 16:00,31,,2.5,39
101,춘천,2020-06-06 17:00,31,,1.2,37
101,춘천,2020-06-06 18:00,30.2,,1.6,44
101,춘천,2020-06-06 19:00,27.7,,3.1,51
101,춘천,2020-06-06 20:00,26,,3,54
101,춘천,2020-06-06 21:00,24.7,,2.9,55
101,춘천,2020-06-06 22:00,23.8,,2.1,57
101,춘천,2020-06-06 23:00,23.4,,1.7,57
101,춘천,2020-06-07 0:00,22.9,,1.5,64
101,춘천,2020-06-07 1:00,22.3,,1.2,66
101,춘천,2020-06-07 2:00,21.7,,1,70
101,춘천,2020-06-07 3:00,21.4,,1.8,75
101,춘천,2020-06-07 4:00,20.9,,1.1,81
101,춘천,2020-06-07 5:00,20.5,,1.1,84
101,춘천,2020-06-07 6:00,20,,1.4,84
101,춘천,2020-06-07 7:00,20.1,,1.8,79
101,춘천,2020-06-07 8:00,22.1,,0.9,64
101,춘천,2020-06-07 9:00,23.7,,1.7,58
101,춘천,2020-06-07 10:00,24.9,,3.2,57
101,춘천,2020-06-07 11:00,26.3,,2.2,54
101,춘천,2020-06-07 12:00,26.8,,2.6,53
101,춘천,2020-06-07 13:00,28.1,,2.4,52
101,춘천,2020-06-07 14:00,29.1,,2.5,50
101,춘천,2020-06-07 15:00,29.7,,2.6,48
101,춘천,2020-06-07 16:00,30,,2.4,50
101,춘천,2020-06-07 17:00,30,,2.3,46
101,춘천,2020-06-07 18:00,29.5,,2.6,46
101,춘천,2020-06-07 19:00,28.6,,2.2,51
101,춘천,2020-06-07 20:00,27.4,,0.8,54
101,춘천,2020-06-07 21:00,25.8,,1.2,65
101,춘천,2020-06-07 22:00,23.8,,0.3,72
101,춘천,2020-06-07 23:00,22.7,,0.7,80
101,춘천,2020-06-08 0:00,21.5,,1.7,85
101,춘천,2020-06-08 1:00,20.9,,0.6,84
101,춘천,2020-06-08 2:00,20.2,,0.9,89
101,춘천,2020-06-08 3:00,20,,1.4,89
101,춘천,2020-06-08 4:00,19.6,,1.1,90
101,춘천,2020-06-08 5:00,19.2,,0.9,93
101,춘천,2020-06-08 6:00,18.9,,0.9,93
101,춘천,2020-06-08 7:00,19.3,,1.6,90
101,춘천,2020-06-08 8:00,20.8,,0.9,78
101,춘천,2020-06-08 9:00,22.3,,0.2,75
101,춘천,2020-06-08 10:00,24.1,,1,66
101,춘천,2020-06-08 11:00,25.9,,2.1,61
101,춘천,2020-06-08 12:00,27.4,,2.1,56
101,춘천,2020-06-08 13:00,29.1,,1.9,52
101,춘천,2020-06-08 14:00,30.5,,0.9,48
101,춘천,2020-06-08 15:00,31.9,,2.4,45
101,춘천,2020-06-08 16:00,32.4,,2.1,44
101,춘천,2020-06-08 17:00,32.5,,2.5,45
101,춘천,2020-06-08 18:00,32.1,,2.2,46
101,춘천,2020-06-08 19:00,31.1,,2.5,50
101,춘천,2020-06-08 20:00,29.8,,1.2,58
101,춘천,2020-06-08 21:00,27.8,,1.8,71
101,춘천,2020-06-08 22:00,26.5,,1,74
101,춘천,2020-06-08 23:00,25.3,,1.5,79
101,춘천,2020-06-09 0:00,24.1,,1.1,84
101,춘천,2020-06-09 1:00,23,,0.5,85
101,춘천,2020-06-09 2:00,22.2,,1.1,87
101,춘천,2020-06-09 3:00,21.3,,2.1,87
101,춘천,2020-06-09 4:00,20.6,,1.2,90
101,춘천,2020-06-09 5:00,20.1,,1.2,92
101,춘천,2020-06-09 6:00,19.9,,1.2,90
101,춘천,2020-06-09 7:00,20.6,,0.6,85
101,춘천,2020-06-09 8:00,22.2,,0.6,74
101,춘천,2020-06-09 9:00,24.2,,1,68
101,춘천,2020-06-09 10:00,26.1,,1.1,61
101,춘천,2020-06-09 11:00,27.9,,1.4,53
101,춘천,2020-06-09 12:00,29.8,,2.3,48
101,춘천,2020-06-09 13:00,31.6,,1.5,44
101,춘천,2020-06-09 14:00,33.1,,1.6,41
101,춘천,2020-06-09 15:00,33.6,,2.5,37
101,춘천,2020-06-09 16:00,34.3,,1.9,38
101,춘천,2020-06-09 17:00,33.6,,2.6,43
101,춘천,2020-06-09 18:00,33.1,,1.9,43
101,춘천,2020-06-09 19:00,32,,1.4,46
101,춘천,2020-06-09 20:00,30.4,,0.5,56
101,춘천,2020-06-09 21:00,28.7,,0.5,69
101,춘천,2020-06-09 22:00,26.9,,0.9,73
101,춘천,2020-06-09 23:00,25.4,,1.5,75
101,춘천,2020-06-10 0:00,24.4,,2,80
101,춘천,2020-06-10 1:00,23.5,,0.4,84
101,춘천,2020-06-10 2:00,22.7,,1,85
101,춘천,2020-06-10 3:00,22.4,,0.2,87
101,춘천,2020-06-10 4:00,21.8,,1.2,90
101,춘천,2020-06-10 5:00,21.3,,1.4,92
101,춘천,2020-06-10 6:00,21.1,,0.7,91
101,춘천,2020-06-10 7:00,21.7,,0.6,84
101,춘천,2020-06-10 8:00,23.2,,0.7,75
101,춘천,2020-06-10 9:00,24.2,,1.4,73
101,춘천,2020-06-10 10:00,26.2,,1,62
101,춘천,2020-06-10 11:00,28,,1.2,53
101,춘천,2020-06-10 12:00,29.9,,1.3,46
101,춘천,2020-06-10 13:00,31.5,,2,43
101,춘천,2020-06-10 14:00,32,,2.3,42
101,춘천,2020-06-10 15:00,32.3,,1.9,44
101,춘천,2020-06-10 16:00,32.5,,2.4,44
101,춘천,2020-06-10 17:00,31.6,,2.1,48
101,춘천,2020-06-10 18:00,30.8,,1.7,55
101,춘천,2020-06-10 19:00,28.9,0,1.3,67
101,춘천,2020-06-10 20:00,28,0,1.3,69
101,춘천,2020-06-10 21:00,26.7,0,2,74
101,춘천,2020-06-10 22:00,25.5,0.1,0.9,84
101,춘천,2020-06-10 23:00,24.4,0.8,1.2,91
101,춘천,2020-06-11 0:00,23.8,0.3,1.5,90
101,춘천,2020-06-11 1:00,23.4,0,1.1,91
101,춘천,2020-06-11 2:00,23.3,,0.5,93
101,춘천,2020-06-11 3:00,23.2,,0.8,94
101,춘천,2020-06-11 4:00,22.9,,0.1,94
101,춘천,2020-06-11 5:00,22.9,,1.2,95
101,춘천,2020-06-11 6:00,22.7,,1,94
101,춘천,2020-06-11 7:00,22.9,,1.2,89
101,춘천,2020-06-11 8:00,23.2,,0.7,81
101,춘천,2020-06-11 9:00,24.4,,1.1,74
101,춘천,2020-06-11 10:00,26,,1.3,64
101,춘천,2020-06-11 11:00,27.7,,1.7,56
101,춘천,2020-06-11 12:00,29.2,,1.9,50
101,춘천,2020-06-11 13:00,30.9,,2.2,46
101,춘천,2020-06-11 14:00,32,,2.3,44
101,춘천,2020-06-11 15:00,32.8,,2.2,40
101,춘천,2020-06-11 16:00,33,,2.2,41
101,춘천,2020-06-11 17:00,33.2,,2.2,34
101,춘천,2020-06-11 18:00,32.7,,2.5,36
101,춘천,2020-06-11 19:00,31.2,,1.7,40
101,춘천,2020-06-11 20:00,29.3,,0.6,51
101,춘천,2020-06-11 21:00,27.7,,0.3,63
101,춘천,2020-06-11 22:00,26,,1.1,68
101,춘천,2020-06-11 23:00,24.7,,0.5,68
101,춘천,2020-06-12 0:00,23.9,,1,74
101,춘천,2020-06-12 1:00,22.9,,1.5,77
101,춘천,2020-06-12 2:00,22.4,,0.9,78
101,춘천,2020-06-12 3:00,21.4,,0.7,82
101,춘천,2020-06-12 4:00,20.8,,0.6,83
101,춘천,2020-06-12 5:00,20.1,,1.6,86
101,춘천,2020-06-12 6:00,20,,0.8,86
101,춘천,2020-06-12 7:00,20.7,,1.4,80
101,춘천,2020-06-12 8:00,22.3,,0.7,69
101,춘천,2020-06-12 9:00,23.7,,0.7,66
101,춘천,2020-06-12 10:00,25.8,,1.2,59
101,춘천,2020-06-12 11:00,27.1,,1.4,58
101,춘천,2020-06-12 12:00,27.4,,1.9,59
101,춘천,2020-06-12 13:00,27.8,,1.3,54
101,춘천,2020-06-12 14:00,28.8,,1.7,42
101,춘천,2020-06-12 15:00,28.6,,1.5,41
101,춘천,2020-06-12 16:00,28.7,,2.3,46
101,춘천,2020-06-12 17:00,28.6,,2.4,49
101,춘천,2020-06-12 18:00,28.1,,2,49
101,춘천,2020-06-12 19:00,27.5,,1.5,53
101,춘천,2020-06-12 20:00,25.7,,2.2,70
101,춘천,2020-06-12 21:00,24.8,,2,74
101,춘천,2020-06-12 22:00,24,,0.6,73
101,춘천,2020-06-12 23:00,23,,2.5,79
101,춘천,2020-06-13 0:00,22.4,,0.6,81
101,춘천,2020-06-13 1:00,21.7,,3.1,82
101,춘천,2020-06-13 2:00,21,,2.3,85
101,춘천,2020-06-13 3:00,20.3,,3,85
101,춘천,2020-06-13 4:00,19.9,,2,83
101,춘천,2020-06-13 5:00,19.3,,2.5,86
101,춘천,2020-06-13 6:00,19.1,,1.4,85
101,춘천,2020-06-13 7:00,20,,1.7,77
101,춘천,2020-06-13 8:00,21,,1.6,73
101,춘천,2020-06-13 9:00,23.2,,0.8,69
101,춘천,2020-06-13 10:00,25.6,,0.9,59
101,춘천,2020-06-13 11:00,27.7,,0.8,36
101,춘천,2020-06-13 12:00,29.5,,1.9,31
101,춘천,2020-06-13 13:00,31,,2.1,29
101,춘천,2020-06-13 14:00,32.7,,1.5,28
101,춘천,2020-06-13 15:00,33.5,,1.9,25
101,춘천,2020-06-13 16:00,34,,2.2,26
101,춘천,2020-06-13 17:00,34,,3.1,27
101,춘천,2020-06-13 18:00,33.1,,2.2,32
101,춘천,2020-06-13 19:00,31.8,,2.5,39
101,춘천,2020-06-13 20:00,30.4,,0.6,40
101,춘천,2020-06-13 21:00,27.9,,2.4,59
101,춘천,2020-06-13 22:00,26.5,,2,60
101,춘천,2020-06-13 23:00,27.5,,2.3,63
101,춘천,2020-06-14 0:00,26,0,2.4,73
101,춘천,2020-06-14 1:00,25.9,0,1.8,71
101,춘천,2020-06-14 2:00,25.7,,1.6,69
101,춘천,2020-06-14 3:00,24.2,0.1,2.1,87
101,춘천,2020-06-14 4:00,23.6,1.3,1.2,93
101,춘천,2020-06-14 5:00,22.4,0.6,2.1,87
101,춘천,2020-06-14 6:00,22,,1.9,86
101,춘천,2020-06-14 7:00,21.5,,0.9,84
101,춘천,2020-06-14 8:00,22.4,,1,79
101,춘천,2020-06-14 9:00,23.6,,1.1,75
101,춘천,2020-06-14 10:00,24.1,,1.7,75
101,춘천,2020-06-14 11:00,24.9,,2,72
101,춘천,2020-06-14 12:00,26.7,,2.5,55
